AppID,Name,Current,24h Peak,All-Time Peak
387850.0,Airport Madness 4,3,7,100
612720.0,SAELIG,3,13,100
251430.0,The Inner World,3,9,98
491770.0,Deformers,3,5,98
560170.0,STAR WARS™: Shadows of the Empire,3,3,98
247140.0,Soundodger+,3,13,97
259130.0,Wasteland 1 - The Original Classic,3,6,95
342300.0,Zombie Kill of the Week - Reborn,3,5,94
443880.0,Loot Rascals,3,4,94
377330.0,Close Your Eyes,3,3,92
437250.0,A House of Many Doors,3,7,90
444140.0,Sonicomi,3,7,90
581520.0,Sakura Magical Girls,3,4,90
631540.0,Community Inc,3,3,90
9180.0,Commander Keen Complete Pack,3,8,89
415420.0,Nyan Cat: Lost In Space,3,7,88
596940.0,Hide and Seek,3,5,88
600280.0,Supreme Ruler The Great War,3,12,88
73220.0,Supreme Ruler Cold War,3,5,87
413850.0,CS:GO Player Profiles,3,12,87
11140.0,Sherlock Holmes: The Awakened - Remastered,3,8,85
299250.0,European Ship Simulator,3,7,85
610500.0,Willy-Nilly Knight,3,9,85
666020.0,Shark Dating Simulator XL,3,6,85
799860.0,BREATHE,3,9,85
306490.0,Railroad Pioneer,3,6,84
340310.0,Teddy Floppy Ear - Kayaking,3,5,84
794820.0,Knights of Pen and Paper 2: Free Edition,3,10,84
428880.0,The Quest,3,8,83
525040.0,The Disney Afternoon Collection,3,4,83
255280.0,1954 Alcatraz,3,13,82
361690.0,STAR WARS™ X-Wing vs TIE Fighter: Balance of Power Campaigns™,3,5,82
347170.0,Combat Air Patrol 2,3,4,81
312920.0,Rugby League Live 3,3,9,80
710610.0,Don't Sink,3,6,80
13250.0,Unreal Gold,3,13,79
299500.0,International Snooker,3,22,79
359840.0,Shift Happens,3,9,79
447780.0,LostWinds,3,6,79
529910.0,ARK Park,3,9,79
650110.0,Princess Maker 3: Fairy Tales Come True,3,11,79
409910.0,The Storm Guard: Darkness is Coming,3,5,78
431250.0,Mushroom Wars,3,10,78
512060.0,Stay! Stay! Democratic People's Republic of Korea!,3,7,78
450860.0,Andarilho,3,7,77
656460.0,Vostok Inc.,3,3,77
330460.0,Celestial Command,3,7,75
520720.0,Dear Esther: Landmark Edition,3,7,73
360.0,Half-Life Deathmatch: Source,3,21,72
25930.0,East India Company,3,4,72
450500.0,Ace of Seafood,3,5,72
6300.0,Dreamfall: The Longest Journey,3,12,71
414510.0,5089: The Action RPG,3,3,71
447200.0,The Men of Yoshiwara: Ohgiya,3,6,71
629960.0,夏花的轨迹——A summer promise to forever,3,3,70
679260.0,Bus Driver Simulator 2018,3,15,70
200670.0,Disciples III: Resurrection,3,5,69
599000.0,Pizza Connection 2,3,13,69
623070.0,Delicious - Emily's Miracle of Life,3,8,69
276890.0,FATE: Undiscovered Realms,3,11,68
696360.0,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),3,6,68
366870.0,Narcosis,3,7,67
457960.0,Holopoint,3,8,67
526140.0,The Gallery - Episode 2: Heart of the Emberstone,3,4,67
329460.0,JumpJet Rex,3,5,66
483420.0,Adam Wolfe,3,5,66
624150.0,Football Manager Touch 2018 Demo,3,12,66
627820.0,England Exchange,3,3,66
452440.0,Flowers -Le volume sur printemps-,3,7,65
472870.0,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,3,12,65
567750.0,Gamer Career Tycoon,3,4,65
667810.0,Next Up Hero,3,7,65
758500.0,Loot Box Quest,3,3,65
815450.0,Cardinal Cross,3,8,65
331920.0,Airline Tycoon Deluxe,3,15,64
111600.0,Serious Sam Double D XXL,3,4,63
257030.0,Project Nimbus,3,7,63
400580.0,Black Closet,3,4,63
474210.0,BUTCHER,3,3,61
751590.0,Dinosaurs A Prehistoric Adventure,3,9,61
358770.0,The Reject Demon: Toko Chapter 0 - Prelude,3,4,60
539650.0,Twelve Sky 2 Classic,3,9,60
383270.0,Hue,3,8,59
643980.0,Ironbound,3,8,59
730050.0,Verdant Skies,3,7,59
364300.0,Space Rogue,3,3,58
465200.0,Badass Hero,3,10,58
273570.0,Descent,3,9,56
290020.0,LogicBots,3,11,56
547180.0,Company of Heroes: Far East War,3,13,56
341390.0,Vulture for NetHack,3,5,55
359600.0,Assassin’s Creed® Chronicles: Russia,3,10,55
365260.0,Crash Dive,3,11,55
221870.0,3DMark 11 Demo,3,5,54
585830.0,Ninja Stealth 2,3,4,54
811750.0,Breach of Contract Reloaded,3,8,54
15310.0,The Settlers: Heritage of Kings,3,8,52
337760.0,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,3,6,52
726910.0,Star Wars: Droid Repair Bay,3,4,52
465780.0,NewRetroArcade: Neon,3,6,51
476700.0,Island 359,3,8,51
587670.0,Gremlins vs Automatons,3,7,51
598820.0,Aloha Paradise Hotel,3,10,51
314330.0,DROD: Gunthro and the Epic Blunder,3,4,50
370840.0,Rugby Challenge 3,3,12,50
545130.0,Pro Basketball Manager 2017,3,13,50
577480.0,Higurashi When They Cry Hou - Ch.5 Meakashi,3,4,49
738610.0,Train Station Simulator,3,6,49
32900.0,Restaurant Empire II,3,6,47
200130.0,Puzzler World 2,3,5,47
203650.0,SONIC THE HEDGEHOG 4 Episode II,3,6,47
618720.0,1bitHeart,3,8,47
517670.0,Cowbots and Aliens,3,20,46
600630.0,Spaceship Looter,3,8,46
781440.0,"OH MY GOD, LOOK AT THIS KNIGHT",3,10,46
19800.0,Brothers in Arms: Earned in Blood,3,11,45
223000.0,7 Wonders: Ancient Alien Makeover,3,7,45
391780.0,Uebergame,3,4,45
528100.0,Marvelous Designer 6 For Steam,3,10,45
568750.0,Pastry Lovers,3,7,45
612520.0,Sudden Strike 2 Gold,3,18,45
671720.0,Robin,3,7,45
220960.0,ACDSee 15,3,8,44
462680.0,BalanCity,3,7,44
604190.0,Storm Riders,3,4,44
643880.0,Strikey Sisters,3,5,44
757200.0,EMERGENCY 3,3,16,44
369390.0,Scourge of War: Waterloo,3,8,43
512270.0,Home - A VR Spacewalk,3,9,42
4460.0,City Life 2008,3,4,41
489070.0,Edge of Twilight – Return To Glory,3,3,41
521750.0,Romance of the Three Kingdoms V with Power Up Kit,3,13,41
697650.0,The 25th Ward: The Silver Case,3,7,41
338310.0,Warden: Melody of the Undergrowth,3,8,40
628100.0,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit,3,20,40
793450.0,Desecration of Wings,3,4,40
9070.0,DOOM 3: Resurrection of Evil,3,7,39
295630.0,Defense Zone 2,3,9,39
351480.0,Age of Fear: The Undead King,3,3,39
635240.0,Making of Furi: Episode 1 - Conception,3,38,38
747910.0,Disassembly 3D,3,8,38
6080.0,Thrillville: Off the Rails,3,9,37
595930.0,Steam: Rails to Riches,3,4,37
750170.0,Diesel Railcar Simulator,3,6,37
511140.0,New York Mysteries: The Lantern of Souls,3,7,35
43100.0,World of Zoo,3,9,34
667800.0,Loco Dojo,3,14,34
21780.0,Driver: Parallel Lines,3,9,33
303310.0,The House in Fata Morgana,3,6,33
317790.0,Rexaura,3,4,33
638930.0,Dal Segno,3,4,33
63900.0,Fantasy Wars,3,7,32
396640.0,TowerClimb,3,6,32
33610.0,Broken Sword 3 - the Sleeping Dragon,3,6,31
341020.0,Chronicles of Teddy,3,5,31
392970.0,New York Mysteries: High Voltage,3,7,31
462990.0,Tomoyo After ~It's a Wonderful Life~ English Edition,3,3,31
583270.0,Cosmic Express,3,4,31
705370.0,The Cursed Tower,3,6,31
3470.0,Bookworm Adventures Deluxe,3,5,30
286280.0,Steel Armor: Blaze of War,3,6,30
324090.0,Football Club Simulator - FCS 18,3,8,30
547390.0,Mosaic: Game of Gods,3,4,30
554750.0,Axis Football 2017,3,5,30
73080.0,Crusader Kings 2 Beta,3,7,29
208110.0,Myst V,3,7,29
267130.0,Star Swarm Stress Test,3,6,29
300630.0,Pure Chess,3,4,29
364510.0,Transcendence,3,5,29
575970.0,Golem Gates,3,14,29
3530.0,Amazing Adventures Around the World,3,6,28
521880.0,RPG Maker VX,3,8,28
734020.0,Legendary DXP,3,8,28
42220.0,Nancy Drew: The Captive Curse,3,6,27
494900.0,Complete Figure Drawing Course HD,3,4,27
524850.0,Alicemare,3,7,27
31240.0,Sam & Max 303: They Stole Max's Brain!,3,5,26
408520.0,FORM,3,4,26
423490.0,Air Missions: HIND,3,8,26
747320.0,Bravium,3,12,26
423590.0,The Little Acre,3,7,25
512220.0,Trickster VR,3,9,25
529890.0,Maniac Mansion,3,3,25
756050.0,Achievement Hunter: Scars,3,3,25
765900.0,Leisure Suit Larry - Magna Cum Laude Uncut and Uncensored,3,8,25
305390.0,World War 2: Time of Wrath,3,5,24
502320.0,Boulder Dash 30th Anniversary,3,6,24
780390.0,Space Bob vs. The Replicons,3,4,24
307920.0,Wildlife Park 2 - Farm World,3,5,23
3630.0,BookWorm Adventures Volume 2,3,5,22
43600.0,Nancy Drew: Warnings at Waverly Academy,3,5,22
243750.0,Source SDK Base 2013 Multiplayer,3,5,22
283270.0,Jagged Alliance Gold,3,5,22
501630.0,CyberLink PowerDirector 15 Ultra,3,8,22
707410.0,Marvelous Designer 7 For Steam,3,10,22
31840.0,Nancy Drew: Danger on Deception Island ,3,6,21
31930.0,Nancy Drew: The White Wolf of Icicle Creek,3,5,21
361360.0,Goosebumps,3,3,21
388980.0,Race Track Builder,3,12,21
432310.0,Virtual Pool 4 Multiplayer,3,9,21
521690.0,Romance of the Three Kingdoms II,3,8,21
586240.0,Soul Searching,3,3,21
595660.0,Lux Alliance,3,5,21
2360.0,HeXen: Beyond Heretic,3,6,20
3350.0,Bejeweled Deluxe,3,5,20
3610.0,Mystery P.I.: Lost in Los Angeles,3,4,20
42810.0,For The Glory,3,9,20
281280.0,Mashed,3,4,20
325910.0,Substance B2M 3,3,8,20
396390.0,Barbie and Her Sisters Puppy Rescue,3,4,20
458920.0,Carnival Games® VR,3,6,20
612370.0,PAKO 2,3,8,20
615250.0,M.A.X.: Mechanized Assault & Exploration,3,5,20
15270.0,Cold Fear,3,3,19
354600.0,Decisive Campaigns: Case Blue,3,4,19
605230.0,Grey Hack,3,9,19
762930.0,Supipara - Chapter 2 Spring Has Come!,3,6,19
63650.0,Uru: Complete Chronicles,3,4,18
432330.0,Rytmik Lite Chiptune Synthesizer,3,5,18
451010.0,Kittypocalypse,3,4,18
501620.0,CyberLink PowerDirector 15 Ultimate,3,9,18
649790.0,Harvest Life,3,11,18
659110.0,Vicious Attack Llama Apocalypse,3,8,18
664320.0,Holy Potatoes! What the Hell?!,3,5,18
718200.0,Forever Home,3,5,18
722620.0,Fatal Velocity: Physics Combat,3,5,18
3440.0,Rocket Mania! Deluxe,3,11,17
31890.0,Nancy Drew: Secret of the Scarlet Hand ,3,3,17
306480.0,Wildlife Park 2 - Crazy Zoo,3,6,17
313220.0,Company of Heroes 2 Tools,3,9,17
320970.0,IGT Slots Paradise Garden,3,5,17
446550.0,Infinite Minigolf,3,8,17
478960.0,Clickteam Fusion 2.5 Free Edition,3,9,17
572220.0,MageQuit,3,3,17
90.0,Half-Life Dedicated Server,3,6,16
31920.0,Nancy Drew: The Phantom of Venice,3,5,16
38020.0,Mahjong Quest 3,3,10,16
288270.0,liteCam HD: Capture twitch.tv Live Stream,3,4,16
301830.0,Disney-Pixar Brave,3,6,16
371850.0,Football Mogul 2014,3,5,16
450140.0,Seven Kingdoms: Ancient Adversaries,3,7,16
510850.0,Mars 2030,3,3,16
585620.0,GameMaker Studio 2 Mobile,3,10,16
658400.0,Baseball Mogul 2017,3,9,16
9000.0,Wolfenstein 3D: Spear of Destiny,3,5,15
223070.0,Torchlight II GUTS,3,7,15
389350.0,FSX REX 4 Texture Direct Configuration Tool,3,11,15
521670.0,Romance of the Three Kingdoms,3,8,15
521740.0,NOBUNAGA'S AMBITION: Bushou Fuunroku,3,8,15
584150.0,Casey Powell Lacrosse 18,3,7,15
626640.0,Lost Lands: The Wanderer,3,5,15
666610.0,Endless ATC,3,10,15
749960.0,Townsmen VR,3,7,15
778330.0,Squirm,3,4,15
16100.0,Virtual Villagers: A New Home,3,4,14
379610.0,Animated Puzzles,3,3,14
397680.0,FIREFIGHT RELOADED,3,8,14
463800.0,FreeHolder,3,4,14
585340.0,SYMMETRY alpha,3,7,14
643830.0,Botlike - a robot's rampage,3,5,14
664750.0,Wrongworld,3,7,14
807060.0,Void Monsters: Spring City Tales,3,4,14
8290.0,Sam & Max 204: Chariots of the Dogs,3,5,13
12590.0,Sprint Cars: Road to Knoxville,3,4,13
356940.0,MAGIX Music Maker Hip Hop Edition 6,3,5,13
363060.0,Let's Explore The Farm (Junior Field Trips),3,3,13
596140.0,Photo & Graphic Designer 12 Steam Edition,3,9,13
656600.0,Slash It Ultimate,3,12,13
704860.0,Keepsake,3,10,13
747210.0,Voyage Senki VR,3,8,13
3500.0,Mystery P.I.: The Lottery Ticket,3,3,12
16110.0,Virtual Villagers 2: The Lost Children,3,6,12
294680.0,Putt-Putt Enters the Race,3,5,12
331750.0,WALL E,3,6,12
355400.0,Diesel Guns,3,6,12
392990.0,Primal Carnage Extinction Open Testing ,3,5,12
528120.0,Darkness and Flame: Born of Fire,3,4,12
718180.0,Super Dungeon Boy,3,3,12
746940.0,Nippon Marathon,3,6,12
9030.0,Quake Mission Pack 2: Dissolution of Eternity,3,4,11
13630.0,Tom Clancy's Ghost Recon: Island Thunder,3,4,11
38120.0,Farm Frenzy,3,4,11
364820.0,Star Trek: Starfleet Command Gold Edition,3,4,11
464020.0,Super Puzzle Galaxy,3,4,11
591680.0,Taphouse VR,3,3,11
708820.0,Baby Hands,3,4,11
294690.0,Putt-Putt Joins the Circus,3,5,10
358270.0,Death Rally (Classic),3,3,10
525680.0,Deisim,3,6,10
555310.0,Satellite,3,6,10
662230.0,Trendpoker 3D Community Edition,3,4,10
16020.0,Samantha Swift and the Hidden Roses of Athena,3,3,9
37240.0,Diner Dash: Hometown Hero,3,5,9
403030.0,mdiapp+ SE,3,6,9
458040.0,Hex Gambit,3,5,9
720320.0,ShineG Has Nightmares,3,7,9
795630.0,Movavi Video Suite,3,7,9
800380.0,Escape Room VR: Stories,3,3,9
513.0,Left 4 Dead Authoring Tools,3,3,8
294700.0,Putt-Putt: Pep's Birthday Surprise,3,4,8
339010.0,Rising World Dedicated Server,3,3,8
570580.0,Zork Anthology,3,3,8
583620.0,3D Organon Anatomy,3,7,8
594130.0,Winds of Change,3,3,8
640690.0,Super Tony Land,3,4,8
803010.0,Supermedium,3,4,7
570680.0,Zork: Grand Inquisitor,3,3,6
36160.0,Westward 2,3,3,5
573370.0,Tyler: Model 005,3,3,5
577360.0,Luna and the Moonling,3,3,5
830810.0,Death Game+,3,4,4
587790.0,Deadly Animal Duel,2,115,"28,967"
272350.0,Tom Clancy's Ghost Recon Phantoms - EU,2,12,"19,406"
448630.0,Rabiez: Epidemic,2,9,"13,814"
226320.0,Marvel Heroes Omega,2,5,"12,518"
259340.0,Chicken Shoot Gold,2,8,"8,426"
534500.0,Tiger Knight: Empire War,2,7,"7,620"
94200.0,Jamestown,2,3,"6,432"
423710.0,Invasion: Brain Craving,2,8,"5,389"
17710.0,Nuclear Dawn,2,15,"5,283"
512020.0,Box Maze,2,"4,786","4,786"
26500.0,Cogs,2,4,"4,532"
63700.0,BIT.TRIP BEAT,2,2,"4,318"
349700.0,Aftermath,2,3,"4,302"
302310.0,Dungeon of Elements,2,2,"4,157"
587590.0,Unexpected Day,2,350,"4,127"
385070.0,Atonement: Scourge of Time,2,105,"4,113"
303720.0,#killallzombies,2,163,"3,879"
216690.0,XCOM: Enemy Unknown Demo,2,3,"3,333"
109400.0,MicroVolts Surge,2,3,"3,306"
40140.0,Supreme Commander 2 - Demo,2,3,"3,265"
99810.0,Bulletstorm,2,7,"3,208"
518800.0,Lone Leader,2,12,"3,160"
563120.0,Desolate Wastes: Vendor Chronicles,2,9,"3,134"
610120.0,Little Kite,2,3,"3,104"
508140.0,Zombitatos the end of the Pc master race,2,3,"3,085"
298600.0,Lovely Planet,2,6,"2,999"
631530.0,Fight or Die 2,2,3,"2,917"
344130.0,Cataegis : The White Wind,2,4,"2,809"
253960.0,Jack Orlando Director's Cut,2,58,"2,800"
538590.0,Sleeping Valley,2,4,"2,750"
247890.0,Europa Universalis IV Demo,2,15,"2,576"
275470.0,Chip,2,2,"2,569"
202130.0,Impire,2,6,"2,547"
444220.0,Asteroid Bounty Hunter,2,6,"2,524"
348450.0,Lex Mortis,2,2,"2,509"
285050.0,Showtime!,2,8,"2,472"
44320.0,DiRT 3,2,4,"2,318"
205910.0,Tiny and Big: Grandpa's Leftovers,2,8,"2,311"
222160.0,"Hamlet or the last game without MMORPG features, shaders and product placement",2,4,"2,300"
449530.0,Grand Pigeon's Duty,2,4,"2,292"
227480.0,God Mode,2,6,"2,256"
424000.0,Project Pulsation,2,3,"2,195"
428950.0,"Kivi, Toilet and Shotgun",2,47,"2,177"
585790.0,Fergus The Fly,2,59,"2,168"
375520.0,Taimumari,2,3,"2,157"
368990.0,Despair,2,29,"2,128"
462370.0,Cyborg Detonator,2,7,"2,128"
62100.0,Chime,2,7,"2,099"
449630.0,Rage Parking Simulator 2016,2,10,"2,081"
507380.0,Black Sand Drift,2,2,"1,989"
376300.0,GUILTY GEAR Xrd -SIGN-,2,14,"1,971"
10620.0,Empire: Total War Demo,2,6,"1,970"
383580.0,Flesh Eaters,2,17,"1,966"
612290.0,ASTA Online,2,5,"1,953"
485870.0,Super Duper Party Pooper,2,7,"1,893"
238910.0,Bionic Dues,2,6,"1,869"
307350.0,Nux,2,4,"1,846"
292370.0,DarkEnd,2,3,"1,844"
377310.0,The Tower Of Elements,2,16,"1,844"
296050.0,Battlepaths,2,5,"1,819"
501880.0,StoneBack | Prehistory,2,2,"1,792"
301750.0,RADical ROACH Remastered,2,18,"1,779"
58540.0,Divinity II - The Dragon Knight Saga,2,3,"1,766"
345220.0,Agent Awesome,2,7,"1,759"
470450.0,Where's My Helmet?,2,73,"1,753"
362610.0,High On Racing,2,5,"1,743"
559460.0,Cloud Pirates,2,2,"1,736"
461140.0,Klabi,2,6,"1,724"
485390.0,Machine Made: Rebirth,2,3,"1,722"
395380.0,ANKI,2,27,"1,719"
461880.0,Hyposphere,2,61,"1,689"
285070.0,Between Me and The Night,2,4,"1,681"
442000.0,Alone K.W.,2,43,"1,676"
343390.0,Elementary My Dear Majesty!,2,3,"1,670"
444520.0,Leave Me Alone: A Trip To Hell,2,43,"1,662"
503820.0,A Detective's Novel,2,102,"1,652"
567290.0,Slash It,2,7,"1,635"
485310.0,Head Shot,2,10,"1,616"
511490.0,Malavision: The Origin,2,4,"1,608"
618610.0,Endless Horde,2,3,"1,605"
498320.0,Trolley Gold,2,6,"1,600"
414070.0,Shut Up And Dig,2,6,"1,589"
485950.0,Rise of the Ancients,2,4,"1,567"
596870.0,Drop Hunt,2,3,"1,565"
338540.0,Navy Field 2 : Conqueror of the Ocean,2,8,"1,548"
335330.0,Brick-Force,2,8,"1,514"
388420.0,In Between,2,4,"1,504"
486820.0,Yellow: The Yellow Artifact,2,12,"1,499"
427980.0,Aozora Meikyuu,2,132,"1,498"
447850.0,The Next Door,2,4,"1,492"
363490.0,Escape Machines,2,491,"1,489"
297020.0,The Culling Of The Cows,2,6,"1,483"
204980.0,Spec Ops: The Line Demo,2,2,"1,482"
582280.0,PIGMENTUM,2,3,"1,476"
57650.0,DUNGEONS - Steam Special Edition,2,4,"1,475"
41210.0,Eufloria,2,6,"1,459"
629280.0,Run Away,2,19,"1,447"
605520.0,Running Sausage,2,5,"1,422"
239660.0,Soldier Front 2,2,3,"1,395"
315060.0,Bloop Reloaded,2,3,"1,387"
284930.0,Speed Kills,2,7,"1,381"
459410.0,Sector 724,2,4,"1,342"
263740.0,FootLOL: Epic Fail League,2,7,"1,310"
360970.0,Heaven Forest NIGHTS,2,4,"1,308"
484950.0,EvilMaze,2,5,"1,304"
463050.0,The Pit And The Pendulum,2,5,"1,272"
312640.0,Power-Up,2,3,"1,251"
378100.0,Nyctophobia,2,4,"1,243"
524440.0,Tom Clancy's The Division PTS,2,4,"1,239"
581640.0,Numberline,2,5,"1,226"
227580.0,"10,000,000",2,13,"1,210"
436140.0,Empire of the Gods,2,2,"1,200"
63950.0,IL-2 Sturmovik: Cliffs of Dover,2,11,"1,185"
373680.0,Aion,2,4,"1,162"
233070.0,TrackMania² Stadium Demo,2,8,"1,142"
618340.0,The Safeguard Garrison 2,2,4,"1,142"
497400.0,1 Moment Of Time: Silentville,2,5,"1,124"
280320.0,Adventurer Manager,2,4,"1,100"
467390.0,Approaching Blocks,2,4,"1,100"
286200.0,ReignMaker,2,4,"1,069"
375620.0,CortexGear:AngryDroids,2,2,"1,059"
213650.0,Dwarfs F2P,2,7,"1,050"
501920.0,Totem,2,3,"1,047"
514580.0,Cooking Witch,2,3,"1,041"
494290.0,MiDZone,2,31,"1,036"
204630.0,Retro City Rampage™ DX,2,6,"1,035"
407120.0,Soccer Manager 2016,2,4,"1,031"
574620.0,Word Killer: Zorgilonian Chronicles,2,6,"1,031"
407750.0,Paranormal Psychosis,2,2,"1,028"
493650.0,Deep Space Dash,2,5,"1,011"
604830.0,All Alone: VR,2,2,"1,005"
271550.0,Tribloos 2,2,31,"1,004"
377980.0,Mortos,2,5,"1,000"
434010.0,Wishmaster,2,3,997
214830.0,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2,6,993
314450.0,Saviors,2,4,988
454060.0,Blueprint Tycoon,2,6,978
608760.0,Doodle Devil,2,7,977
581200.0,Nash Racing,2,6,976
280360.0,Interstellaria,2,4,952
582480.0,Oldschool tennis,2,2,950
253510.0,Warmachine Tactics,2,5,939
255070.0,Abyss Odyssey,2,8,928
539440.0,Citalis,2,3,926
485640.0,Genius Greedy Mouse,2,3,923
508300.0,Strategy & Tactics: Dark Ages,2,4,907
63500.0,Swords and Soldiers HD,2,5,901
24470.0,King Arthur: Collection,2,5,896
21660.0,Street Fighter IV,2,6,894
315430.0,Polarity,2,7,886
377600.0,Tcheco in the Castle of Lucio,2,4,853
320340.0,Cosmonautica,2,8,849
510630.0,Soccer Manager 2017,2,4,847
207750.0,Symphony,2,5,833
287120.0,Ionball 2 : Ionstorm,2,6,826
234940.0,The 39 Steps,2,3,814
489360.0,CASE: Animatronics,2,4,798
10170.0,Wolfenstein,2,5,771
7740.0,NBA 2K9,2,7,750
57750.0,Tropico 4 - Demo,2,3,743
440790.0,Spellbind,2,3,738
515040.0,Make America Great Again: The Trump Presidency,2,9,732
23500.0,Puzzle Quest: Galactrix,2,6,730
22200.0,Zeno Clash,2,10,712
508960.0,SizeBlock,2,3,706
115120.0,Iron Brigade,2,9,702
407840.0,Guardians of Orion,2,16,691
576160.0,A Long Road Home,2,4,686
380020.0,Three Heroes,2,6,669
360150.0,How To Survive Third Person,2,11,667
525700.0,Birthdays the Beginning,2,8,643
594730.0,Far Space VR,2,5,639
41100.0,Hammerfight,2,5,636
253530.0,Fortress Forever,2,15,630
40.0,Deathmatch Classic,2,11,629
236130.0,Horizon,2,9,618
549240.0,Beans: The Coffee Shop Simulator,2,3,605
427720.0,GOCCO OF WAR Demo,2,30,604
221430.0,Pro Evolution Soccer 2013,2,8,600
215630.0,Demonicon,2,13,599
207650.0,A Virus Named TOM,2,3,586
272060.0,Serena,2,6,581
11390.0,Crash Time II,2,8,579
286650.0,MXGP - The Official Motocross Videogame Demo,2,6,573
34230.0,Football Manager 2011 Korean,2,7,572
94520.0,Back to the Future: Ep 4 - Double Visions,2,5,569
340520.0,Tallowmere,2,13,567
94530.0,Back to the Future: Ep 5 - OUTATIME,2,4,559
418950.0,DreadOut: Keepers of The Dark,2,5,558
242820.0,140,2,6,551
253190.0,Kingdom Wars 2: Battles,2,7,547
262390.0,Cloudbuilt,2,5,541
299480.0,Rogue Stormers,2,5,533
241720.0,Guncraft,2,2,525
410110.0,12 is Better Than 6,2,13,522
301860.0,Submerged,2,11,521
393360.0,Metal Gear Solid Legacy,2,5,501
361600.0,Luna Sky,2,7,499
415480.0,Hyperdevotion Noire: Goddess Black Heart,2,10,499
238930.0,"7 Grand Steps, Step 1: What Ancients Begat",2,5,496
23530.0,Earth Defense Force: Insect Armageddon,2,9,495
227220.0,Sang-Froid - Tales of Werewolves,2,9,493
338320.0,Pixel Heroes: Byte & Magic,2,7,487
407810.0,Hard Reset Redux,2,5,485
261510.0,Tesla Effect,2,7,479
804810.0,Robocraft Royale,2,6,478
243000.0,Omikron - The Nomad Soul,2,6,473
241660.0,Ohm Studio,2,7,472
606690.0,Ecchi Sketch: Draw Cute Girls Every Day!,2,6,467
329790.0,Krosmaster Arena,2,7,466
504880.0,Pixel Puzzles 2: RADical ROACH,2,3,462
434420.0,The Chosen RPG,2,5,461
225360.0,DARK,2,4,458
300060.0,ADR1FT,2,4,447
209330.0,A Valley Without Wind,2,3,428
340810.0,Deepworld,2,5,425
497850.0,8-Bit Hordes,2,7,424
290770.0,The Fall,2,11,423
237740.0,Angry Video Game Nerd Adventures,2,7,420
209730.0,RAW - Realms of Ancient War,2,4,418
107800.0,Rochard,2,5,415
244070.0,Sid Meier's Ace Patrol,2,8,415
261490.0,Bedlam,2,6,413
205730.0,Insanely Twisted Shadow Planet,2,5,408
311250.0,Doorways: The Underworld,2,3,406
397500.0,Labyronia RPG 2,2,4,406
391170.0,Void Invaders,2,2,405
491010.0,IN-VERT,2,398,398
250870.0,Pro Evolution Soccer 2014,2,6,394
284710.0,Abyss: The Wraiths of Eden,2,394,394
657860.0,Dragon's Prophet Turkiye,2,13,391
242180.0,Sid Meier's Civilization V: Brave New World Demo,2,3,387
585030.0,Warface Turkey,2,20,383
270570.0,Reversion - The Escape,2,3,382
336300.0,Hearthlands,2,10,382
46450.0,Grotesque Tactics: Evil Heroes,2,10,381
463350.0,Storm of Spears,2,3,380
257690.0,J.U.L.I.A.: Among the Stars,2,2,379
562220.0,Zup! 2,2,8,376
575510.0,Sakura Agent,2,3,374
615090.0,Royal Offense,2,8,374
343710.0,KHOLAT,2,5,370
22650.0,Alien Breed 2: Assault,2,4,363
325090.0,Deep Dungeons of Doom,2,8,363
417890.0,Apotheon Arena,2,9,363
378800.0,Police Tactics: Imperio,2,13,361
423890.0,Gods and Idols,2,4,353
643270.0,OLDTV,2,12,353
427030.0,軒轅劍外傳穹之扉(The Gate of Firmament),2,15,352
485080.0,Megapolis,2,26,350
80330.0,The Blackwell Legacy,2,7,348
363330.0,Mind Snares: Alice's Journey,2,5,342
203730.0,Q.U.B.E.,2,5,340
266390.0,Farm for your Life,2,7,337
202310.0,Ridge Racer™ Unbounded,2,7,336
410.0,Portal: First Slice,2,4,335
253750.0,Ikaruga,2,9,335
296830.0,Lucius II,2,8,335
108500.0,Vessel,2,4,334
319250.0,Magicmaker,2,8,332
538810.0,Train Mechanic Simulator 2017,2,6,330
357340.0,Cobalt,2,8,321
555640.0,Japanese School Life,2,4,319
597150.0,Hyper Knights,2,6,314
509220.0,Save Jesus,2,7,311
243450.0,Urban Trial Freestyle,2,4,310
394680.0,Mountain Crime: Requital,2,7,310
406970.0,The Uncertain: Episode 1 - The Last Quiet Day,2,6,310
300040.0,Divine Souls,2,4,307
257970.0,Loren The Amazon Princess,2,6,302
262260.0,Jets'n'Guns Gold,2,8,299
250600.0,The Plan,2,4,298
407980.0,Sakura Beach 2,2,6,297
31170.0,Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal,2,5,294
37000.0,The Void,2,5,289
71390.0,Virtua Tennis 4,2,5,288
535520.0,Nidhogg 2,2,12,288
380150.0,STASIS,2,5,284
531930.0,Dungeon Rats,2,8,278
636150.0,Cyberhunt,2,8,278
306550.0,Runers,2,6,275
695630.0,新仙剑奇侠传 单机版 (Chinese Paladin：Sword and Fairy),2,25,275
